data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8049443,728,SSD7102,7102,15-Sep-20,2020,1,Battles,Armed clash,Eastern Jikany Clan Militia (South Sudan),Nuer Ethnic Militia (South Sudan),4,Eastern Jikany Clan Militia (South Sudan),Nuer Ethnic Militia (South Sudan),4,44,Eastern Africa,South Sudan,Upper Nile,Ulang,Ulang,Ulang,8.6541,32.7196,1,Aid Worker Security Database,Local partner-Other,"On 15 September 2020, Eastern Jikany Nuer youth from Ying and Nyangore payams clashed in Ulang town (Upper Nile state). A NGO staff member was shot during the crossfire, and died the next day. There is no information on casualties or fatalities among the clashing youth.",1,1622502786,SSD
7258745,728,SSD7115,7115,15-Sep-20,2020,3,Violence against civilians,Attack,Unidentified Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Jonglei,Pochalla,Adongo,Otallo,7.1511,33.8573,2,Juba Monitor,National,"Around 15 September 2020 (month of), unknown cattle raiders attacked the Otallo area of Pochalla county (Jonglei state), stealing an unspecified number of cattle, some of which were later recovered. The source does not mention whether there were fatalities or casualties.",0,1603753025,SSD
7233155,728,SSD7027,7027,14-Sep-20,2020,1,Battles,Armed clash,Gok Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Warrap,Tonj South,Manyang-Ngok,Ameth Chok,7.2844,28.9914,2,Radio Tamazuj,Regional,"On 14 September 2020, unknown attackers (reported to be from Cueibet county, and presumed to be Gok Dinka militia) shot and killed an SSPDF soldier in the Ameth Chok area of Tonj South county (Warrap state).",1,1601324139,SSD
7228039,728,SSD7026,7026,14-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,1,Radio Tamazuj,Regional,"On 14 September 2020, unknown gunmen attacked a family and sprayed bullets in Tonj town (Tonj South, Warrap). Two people were killed.",2,1600717737,SSD
7968663,728,SSD7022,7022,10-Sep-20,2020,1,Protests,Peaceful protest,Protesters (South Sudan),Refugees/IDPs (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8551,31.5799,1,Juba Monitor,Subnational,"On 10 September 2020, over 1000 IDPs took to the streets of Juba and went around Jebel Kujur, demonstrating against the withdrawal of UNMISS forces in Juba town (Juba, Central Equatoria). The protesters urged the UNMISS body not to withdraw at this time of crisis. [size=over 1000]",0,1620691948,SSD
7722011,728,SSD7021,7021,9-Sep-20,2020,2,Violence against civilians,Attack,Rek Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Civilians (South Sudan),Bul Clan Group (South Sudan); Nuer Ethnic Group (South Sudan); Pastoralists (South Sudan),7,47,Eastern Africa,South Sudan,Unity,Mayom,Kuerbuone,Mayom,9.2264,29.1671,2,Radio Tamazuj; Eye Radio (South Sudan),National-Regional,"Around 9 September 2020, unknown attackers (reported to be from Warrap state, and presumed to be Rek Dinka militia) attacked a pastoralists community in the area of Ria/Buomria payam in Mayom county (Unity state). 17 people (largely women and children) were killed (5 of whom died later of their injuries) and 25 others were injured, whilst over 200 head of cattle were stolen (all victims presumed to be Bul Nuer).",17,1614639423,SSD
7233325,728,SSD7053,7053,9-Sep-20,2020,1,Battles,Armed clash,Military Forces of South Sudan (2011-),SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,1,NAS: National Salvation Front,,2,12,Eastern Africa,South Sudan,Central Equatoria,Morobo,Lujulu,Aworo,3.6606,30.7085,2,National Salvation Front; Sudan Tribune,Other-Regional,"On 9 September 2020, SSPDF and SPLM-IO forces were alleged to have jointly attacked an NAS base in Agabe in Morobo county (Central Equatoria state, presumed to be in the eastern area of Lujulu payam given a concomitant attack in the same area). NAS soldiers claimed to have killed 4 of the attackers and wounded an unspecified number between this event and another in Laiza, whilst the rebels stated they suffered one fatality and two wounded (fatalities distributed evenly across two events).",2,1601324148,SSD
7454544,728,SSD7254,7254,9-Sep-20,2020,1,Violence against civilians,Sexual violence,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Women (South Sudan),7,37,Eastern Africa,South Sudan,Western Equatoria,Tambura,Source Yubu,Source Yubo,5.3932,27.2542,1,Crisis Tracker,Regional,"On 9 September 2020, two armed men raped an elderly woman in Source Yubo in Tambura county (Western Equatoria state). There is no further information.",0,1610409632,SSD
7233142,728,SSD7025,7025,9-Sep-20,2020,1,Battles,Armed clash,Military Forces of South Sudan (2011-),SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,1,NAS: National Salvation Front,,2,12,Eastern Africa,South Sudan,Central Equatoria,Morobo,Lujulu,Laiza,3.6471,30.7184,1,Sudan Tribune; National Salvation Front,Other-Regional,"On 9 September 2020, SSPDF and SPLM-IO forces were alleged to have jointly attacked an NAS base in Laiza in Morobo state (Central Equatoria state). NAS soldiers claimed to have killed 4 of the attackers and wounded an unspecified number between this event and another in Agabe, whilst the rebels stated they suffered one fatality and two wounded (fatalities distributed evenly across two events).",3,1601324139,SSD
7997617,728,SSD7101,7101,9-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Aid Workers (South Sudan),7,37,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Wau North,Wau,7.7062,27.9933,1,Aid Worker Security Database,Local partner-Other,"On 9 September 2020, a South Sudanese INGO staff member was shot dead in Wau town (Western Bahr el Ghazal state) by unknown attackers, who then stole his motorbike.",1,1621903733,SSD
7276527,728,SSD7054,7054,9-Sep-20,2020,2,Battles,Armed clash,NAS: National Salvation Front,,2,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,22,Eastern Africa,South Sudan,Central Equatoria,Morobo,Panyume,Panyume,3.7803,30.9508,2,Juba Monitor,Subnational,"Around 9 September 2020 (week of), SPLM-IO forces claimed to have repulsed an attack by an unspecified rebel group (presumed to be NAS rebels active in the area) at 'Pannyi' payam (presumed to be a misspelling of Panyume payam), sustaining minor injuries, and abducting one or two of the attackers, with the remainder fleeting across the Congolese border.",0,1604354644,SSD
7233797,728,SSD7052,7052,8-Sep-20,2020,1,Battles,Armed clash,Awan Chan-Rek Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Abiem-Lou Aguer Geng-Malual Sub-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,44,Eastern Africa,South Sudan,Northern Bahr el Ghazal,Aweil East,Malual Bai,Akong,9.0937,27.8928,1,Radio Tamazuj,Regional,"On 8 September 2020, members of the Awan Chan section of the Rek Dinka clashed with members of the Lou Aguer Geng subsection of the Abiem section of the Malual Dinka at Akong in Aweil East county (Northern Bahr el Ghazal state), killing two and wounding an unspecified number. The reasons for the clashes - which occurred during an event with traditional dances - is unclear, though two (including a soldier) have been arrested for instigating the violence.",2,1601324149,SSD
7202570,728,SSD7020,7020,8-Sep-20,2020,1,Protests,Peaceful protest,Protesters (South Sudan),Labour Group (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Jonglei,Bor,Bor,UNMISS Base Bor,6.1931,31.6047,1,Radio Tamazuj,Regional,"On 8 September 2020, more than 20 former employees of PANCROP company (an UNMISS contractor) once again protested at the UNMISS base at Bor (Bor South, Jonglei state), blocking the entrance to the base (through unspecified means) in protest over changes to the workers contracts (including a lack of sick leave) by the contractor, and the subsequent dismissal of the workers. [size=more than 20]",0,1618498444,SSD
7202571,728,SSD7019,7019,8-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Lakes,Rumbek Center,Rumbek Town,Rumbek,6.8074,29.676,2,Radio Tamazuj,Regional,"On 8 September 2020, an unknown armed group ambushed a passenger vehicle on the outskirts of Rumbek town (Rumbek Centre, Lakes). Two people were killed.",2,1618498444,SSD
7233324,728,SSD7051,7051,7-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Agar Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,37,Eastern Africa,South Sudan,Lakes,Rumbek East,Paloc,Pagan,6.8153,30.1142,2,Juba Monitor; Radio Miraya,National,"On 7 September 2020, two civilians including a local chief of the Panyar subsection (presumed to be Agar Dinka) were killed by unknown gunmen at Liet-heer in Paloc payam in Rumbek East county (Lakes state), with one injured. Two chiefs from the Beer section have been arrested, but deny their involvement.",2,1601324148,SSD
7188682,728,SSD7018,7018,5-Sep-20,2020,2,Battles,Armed clash,Athoi-Gony-Agar Sub-Clan Militia (South Sudan),Aliamtoc-Dhiei-Agar Sub-Clan Group (South Sudan); Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,Agar Clan Militia (South Sudan),Farmers (South Sudan); Dinka Ethnic Militia (South Sudan),4,44,Eastern Africa,South Sudan,Lakes,Rumbek Center,Amongpiny,Cuei Adukan,6.7707,29.7132,1,Juba Monitor,National,"Around 5 September 2020 (as reported), armed pastoralists from the Gony subsection of the Athoi section of the Agar Dinka clan, operating alongside youth from the Dhiei subsection of the Aliamtoc section of the Agar Dinka, clashed with farmers (presumed to be Agar Dinka) at Cuei Adukan in Rumbek Centre county (Lakes state) after the pastoralists entered the farmers land. Three were killed and one wounded.",3,1618498582,SSD
7189994,728,SSD7017,7017,3-Sep-20,2020,1,Protests,Peaceful protest,Protesters (South Sudan),Labour Group (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Jonglei,Bor,Bor,UNMISS Base Bor,6.1931,31.6047,1,VOA,International,"On 3 September 2020, more than 60 former employees of an UNMISS contractor once again demonstrated at the UNMISS base at Bor (Jonglei state) for a second day, blocking the entrance to the base (through unspecified means) in protest over changes to the workers contracts (including a lack of sick leave) by the contractor, and the subsequent dismissal of the workers. [size=more than 60]",0,1618498652,SSD
7189984,728,SSD7016,7016,2-Sep-20,2020,1,Protests,Peaceful protest,Protesters (South Sudan),Labour Group (South Sudan),6,,,0,60,Eastern Africa,South Sudan,Jonglei,Bor,Bor,UNMISS Base Bor,6.1931,31.6047,1,VOA,International,"On 2 September 2020, more than 60 former employees of an UNMISS contractor demonstrated at the UNMISS base at Bor (Jonglei state), blocking the entrance to the base (through unspecified means) in protest over changes to the workers contracts (including a lack of sick leave) by the contractor, and the subsequent dismissal of the workers. [size=more than 60]",0,1618498676,SSD
7576337,728,SSD7015,7015,1-Sep-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Labour Group (South Sudan),7,37,Eastern Africa,South Sudan,Central Equatoria,Yei,Yei,Sanjasiri,4.0694,30.6389,2,Radio Tamazuj; Juba Monitor,Subnational-Regional,"On 1 September 2020, a passenger vehicle was attacked at Sanjasiri close to Yei town (Central Equatoria state), killing two and wounding four or five. Authorities have implicated NAS rebels in the attack, but this is currently unconfirmed.",2,1611613343,SSD
7187433,728,SSD7014,7014,1-Sep-20,2020,1,Battles,Armed clash,Macar-Waat-Gok Sub-Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,Police Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Lakes,Cueibet,Abiriu,Abiriu,6.9374,29.4249,2,Radio Tamazuj; Juba Monitor,National-Regional,"On 1 September 2020, armed pastoralists from the Waat subsection of the Macar section of the Gok Dinka clan attacked police at an unspecified location in Abiriu payam of Cueibet county (Lakes state), after police confiscated cattle belonging to the Waat youth. One police officer, one raider, and one civilian were killed in the clashes, and five wounded.",3,1599525365,SSD
7576335,728,SSD7010,7010,31-Aug-20,2020,1,Battles,Armed clash,Macar-Waat-Gok Sub-Clan Militia (South Sudan),Macar-Kongor-Gok Sub-Clan Militia (South Sudan); Dinka Ethnic Militia (South Sudan),4,Police Forces of South Sudan (2011-),Langdiing-Ayiel-Gok Sub Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),1,14,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0145,29.2463,1,Juba Monitor; Radio Tamazuj; Eye Radio (South Sudan),National-Regional,"On 31 August 2020, a police officer was killed in Cueibet town (Lakes state) in what are described as a series revenge killings between among Gok Dinka sections (with the Kongor sub-sub-section of the Panyar sub-section of the Macar section and the Waat subsection of the Macar section presented as being the attackers, against members of the Ayiel subsection of the Langdiing section).",1,1611613343,SSD
7576336,728,SSD7011,7011,31-Aug-20,2020,1,Violence against civilians,Attack,Macar-Waat-Gok Sub-Clan Militia (South Sudan),Macar-Kongor-Gok Sub-Clan Militia (South Sudan); Dinka Ethnic Militia (South Sudan),4,Civilians (South Sudan),Langdiing-Ayiel-Gok Sub Clan Group (South Sudan); Dinka Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0145,29.2463,2,Radio Tamazuj; Juba Monitor; Eye Radio (South Sudan),National-Regional,"On 31 August 2020, two men riding on boda bodas were killed close to Cueibet town (Lakes state) in what are described as a series revenge killings between among Gok Dinka sections (with the Kongor sub-sub-section of the Panyar sub-section of the Macar section and the Waat subsection of the Macar section presented as being the attackers, against members of the Ayiel subsection of the Langdiing section).",2,1611613343,SSD
7188683,728,SSD7013,7013,31-Aug-20,2020,1,Battles,Armed clash,Police Forces of South Sudan (2011-),,1,Pakam-Agar Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan); Pastoralists (South Sudan),4,14,Eastern Africa,South Sudan,Lakes,Rumbek Center,Rumbek Town,Rumbek,6.8074,29.676,2,Juba Monitor,National,"On 31 August 2020, police clashed with armed cattle raiders from the Pakam section of the Agar Dinka near Rumbek town (Lakes state). There were no injuries, one of the raiders was arrested, and 7 cows recovered.",0,1618498742,SSD
7187432,728,SSD7012,7012,31-Aug-20,2020,1,Violence against civilians,Attack,Bul Clan Militia (South Sudan),Nuer Ethnic Militia (South Sudan),4,Civilians (South Sudan),Women (South Sudan),7,47,Eastern Africa,South Sudan,Warrap,Twic,Ajakkuac,Goom-gooi,9.2835,28.6951,1,Eye Radio (South Sudan); Twic Media Reports; Juba Monitor; Radio Tamazuj,Subnational-National,"On 31 August 2020, an armed group suspected of coming from Mankien in Mayom county (and presumed to be Bul Nuer) attacked Goom-gooi village in Twic county (Warrap state), targeting women and children. Two women (one of whom was pregnant) were killed along with two male children, whilst four children were wounded (one seriously).",4,1599525365,SSD
